status,confidence,match_reason,remote_duplicate_group,remote_path,remote_title,remote_artist,remote_album_artist,remote_album,remote_duration_seconds,remote_size_bytes,remote_youtube_id,remote_resolved_youtube_id,remote_spotify_id,remote_musicbrainz_track_id,local_path,local_title,local_artist,local_album_artist,local_album,local_duration_seconds,local_youtube_id,local_resolved_youtube_id,local_spotify_id,local_musicbrainz_track_id
present_same_path,certain,same_path,no,FRUITPOCHETTE/Shixtupu Jinrai/01 Tyranny-Parasite.m4a,Tyranny-Parasite,FRUITPOCHETTE,FRUITPOCHETTE,Shixtupu Jinrai,246.280,4212658,WytsL8uu-rw,WytsL8uu-rw,,9f22267c-bf72-4b34-b730-bc8d2a947507,FRUITPOCHETTE/Shixtupu Jinrai/01 Tyranny-Parasite.m4a,Tyranny-Parasite,FRUITPOCHETTE,FRUITPOCHETTE,Shixtupu Jinrai,246.301,WytsL8uu-rw,WytsL8uu-rw,,9f22267c-bf72-4b34-b730-bc8d2a947507
present_same_path,certain,same_path,no,FRUITPOCHETTE/Get -Disappear-/02 Dokoku -Extreme-.m4a,Dokoku -Extreme-,FRUITPOCHETTE,FRUITPOCHETTE,Get -Disappear-,264.947,4885230,WqkSuYO_X3U,WqkSuYO_X3U,7cFVn5pomJVdgl8zmRGcNp,b4478b95-73da-40b3-ac56-946614944c8b,FRUITPOCHETTE/Get -Disappear-/02 Dokoku -Extreme-.m4a,Dokoku -Extreme-,FRUITPOCHETTE,FRUITPOCHETTE,Get -Disappear-,264.968,WqkSuYO_X3U,WqkSuYO_X3U,7cFVn5pomJVdgl8zmRGcNp,b4478b95-73da-40b3-ac56-946614944c8b
present_same_path,certain,same_path,no,FRUITPOCHETTE/Get -Disappear-/01 月兎 -Disappear- - GET -Disappear-.m4a,月兎 -Disappear- - GET -Disappear-,FRUITPOCHETTE,FRUITPOCHETTE,Get -Disappear-,238.716,4452098,4mDwFojJ5lI,4mDwFojJ5lI,,d10fd6dc-6baf-49da-a22c-07cad30046a3,FRUITPOCHETTE/Get -Disappear-/01 月兎 -Disappear- - GET -Disappear-.m4a,月兎 -Disappear- - GET -Disappear-,FRUITPOCHETTE,FRUITPOCHETTE,Get -Disappear-,238.737,4mDwFojJ5lI,4mDwFojJ5lI,,d10fd6dc-6baf-49da-a22c-07cad30046a3
present_same_path,certain,same_path,no,FRUITPOCHETTE/Akatsuki -Crisis-/04 蛮風 -Hang in there- - Banpu -Hang in there-.m4a,蛮風 -Hang in there- - Banpu -Hang in there-,FRUITPOCHETTE,FRUITPOCHETTE,Akatsuki -Crisis-,257.770,4588696,5GCWquOYkiE,5GCWquOYkiE,2OOiGsVeF3bPQiyel5pGfF,ee317da9-9b49-4b63-ab3d-2251447d4fe0,FRUITPOCHETTE/Akatsuki -Crisis-/04 蛮風 -Hang in there- - Banpu -Hang in there-.m4a,蛮風 -Hang in there- - Banpu -Hang in there-,FRUITPOCHETTE,FRUITPOCHETTE,Akatsuki -Crisis-,257.791,5GCWquOYkiE,5GCWquOYkiE,2OOiGsVeF3bPQiyel5pGfF,ee317da9-9b49-4b63-ab3d-2251447d4fe0
present_same_path,certain,same_path,no,tokenainamae/Waiting at Time Machine/05 恍惚教室 - Isolated Classroom.m4a,恍惚教室 - Isolated Classroom,tokenainamae,tokenainamae,Waiting at Time Machine,252.000,4302633,OpFC3Xy1J-k,OpFC3Xy1J-k,,,tokenainamae/Waiting at Time Machine/05 恍惚教室 - Isolated Classroom.m4a,恍惚教室 - Isolated Classroom,tokenainamae,tokenainamae,Waiting at Time Machine,252.021,OpFC3Xy1J-k,OpFC3Xy1J-k,,
present_same_path,certain,same_path,yes,omeme tenten/Eternal - EP/01 エターナル - Eternal.m4a,エターナル - Eternal,omeme tenten,omeme tenten,Eternal - EP,250.219,4015973,qHh6q87_4-M,k7FaLG8ehQg,6g8OwGpoKHtQK3cX6l5oBq,7908073e-626d-468e-9e98-63d8bec16364,omeme tenten/Eternal - EP/01 エターナル - Eternal.m4a,エターナル - Eternal,omeme tenten,omeme tenten,Eternal - EP,250.240,qHh6q87_4-M,k7FaLG8ehQg,6g8OwGpoKHtQK3cX6l5oBq,7908073e-626d-468e-9e98-63d8bec16364
present_same_path,certain,same_path,yes,omeme tenten/Eternal - EP/977 エターナル - Eternal.m4a,エターナル - Eternal,omeme tenten,omeme tenten,Eternal - EP,229.661,4008450,k7FaLG8ehQg,k7FaLG8ehQg,6g8OwGpoKHtQK3cX6l5oBq,7908073e-626d-468e-9e98-63d8bec16364,omeme tenten/Eternal - EP/977 エターナル - Eternal.m4a,エターナル - Eternal,omeme tenten,omeme tenten,Eternal - EP,229.682,k7FaLG8ehQg,k7FaLG8ehQg,6g8OwGpoKHtQK3cX6l5oBq,7908073e-626d-468e-9e98-63d8bec16364
present_same_path,certain,same_path,no,natsuki aoya/Unknown Album/967 白紙 _ 初音ミク - music_青屋夏生 movie_ｸﾞﾚﾝｽﾞそう.m4a,白紙 / 初音ミク - music:青屋夏生 movie:ｸﾞﾚﾝｽﾞそう,natsuki aoya,natsuki aoya,Unknown Album,166.294,2775700,QC5IPOe6_9k,QC5IPOe6_9k,,,natsuki aoya/Unknown Album/967 白紙 _ 初音ミク - music_青屋夏生 movie_ｸﾞﾚﾝｽﾞそう.m4a,白紙 / 初音ミク - music:青屋夏生 movie:ｸﾞﾚﾝｽﾞそう,natsuki aoya,natsuki aoya,Unknown Album,166.315,QC5IPOe6_9k,QC5IPOe6_9k,,
present_same_path,certain,same_path,no,"The Mars Volta/Promo Only_ Modern Rock Radio, April 2008/683 Goliath.m4a",Goliath,The Mars Volta,The Mars Volta,"Promo Only: Modern Rock Radio, April 2008",596.777,9587994,lrwMMF2QS14,lrwMMF2QS14,2OIca10vMnqiJyDELHiPJb,10d4cc84-70af-49fc-a403-6569e4e3733a,"The Mars Volta/Promo Only_ Modern Rock Radio, April 2008/683 Goliath.m4a",Goliath,The Mars Volta,The Mars Volta,"Promo Only: Modern Rock Radio, April 2008",596.797,lrwMMF2QS14,lrwMMF2QS14,2OIca10vMnqiJyDELHiPJb,10d4cc84-70af-49fc-a403-6569e4e3733a
present_same_path,certain,same_path,no,The Natsuyasumi Band/PHANTASIA/08 lapis lazuli.m4a,lapis lazuli,The Natsuyasumi Band,The Natsuyasumi Band,PHANTASIA,236.300,4043814,cki2poOw_IA,cki2poOw_IA,3rJDy5oBl9QcUyMoDo5Y4R,,The Natsuyasumi Band/PHANTASIA/08 lapis lazuli.m4a,lapis lazuli,The Natsuyasumi Band,The Natsuyasumi Band,PHANTASIA,236.321,cki2poOw_IA,cki2poOw_IA,3rJDy5oBl9QcUyMoDo5Y4R,
present_same_path,certain,same_path,no,Snor Drake/Unknown Album/616 Cokiyu - Recall.m4a,Cokiyu - Recall,Snor Drake,Snor Drake,Unknown Album,275.029,4856816,lQUmqI2ONl0,lQUmqI2ONl0,,,Snor Drake/Unknown Album/616 Cokiyu - Recall.m4a,Cokiyu - Recall,Snor Drake,Snor Drake,Unknown Album,275.050,lQUmqI2ONl0,lQUmqI2ONl0,,
present_same_path,certain,same_path,no,Electric Young President/Unknown Album/191 Sakana Hosomi - TOKOSHIE [2013.11.06] (Full Album).m4a,Sakana Hosomi - TOKOSHIE [2013.11.06] (Full Album),Electric Young President,Electric Young President,Unknown Album,2820.227,46036953,6xdU1bTQa18,6xdU1bTQa18,,,Electric Young President/Unknown Album/191 Sakana Hosomi - TOKOSHIE [2013.11.06] (Full Album).m4a,Sakana Hosomi - TOKOSHIE [2013.11.06] (Full Album),Electric Young President,Electric Young President,Unknown Album,2820.247,6xdU1bTQa18,6xdU1bTQa18,,
present_same_path,certain,same_path,no,SEAPOOL/Kiss The Element/01 Schizo Flare.m4a,Schizo Flare,SEAPOOL,SEAPOOL,Kiss The Element,290.471,5059068,ykU3qszBkKc,yhJLKShVa7g,4aLulnl3GrOQRDtXdoYejP,503717eb-3832-449e-9c4a-a4f69a8ad9a0,SEAPOOL/Kiss The Element/01 Schizo Flare.m4a,Schizo Flare,SEAPOOL,SEAPOOL,Kiss The Element,290.492,ykU3qszBkKc,yhJLKShVa7g,4aLulnl3GrOQRDtXdoYejP,503717eb-3832-449e-9c4a-a4f69a8ad9a0
present_same_path,certain,same_path,no,you you you all the same/砂の堤防/1293 you you you all the same - 今朝の空は.m4a,you you you all the same - 今朝の空は,you you you all the same,you you you all the same,砂の堤防,108.395,1808155,JU-8Ikw5HL0,JU-8Ikw5HL0,,a927caad-0866-45a4-9ad2-3e4b23344b2a,you you you all the same/砂の堤防/1293 you you you all the same - 今朝の空は.m4a,you you you all the same - 今朝の空は,you you you all the same,you you you all the same,砂の堤防,108.416,JU-8Ikw5HL0,JU-8Ikw5HL0,,a927caad-0866-45a4-9ad2-3e4b23344b2a
present_same_path,certain,same_path,no,citrus fossil/Unknown Album/841 あなたはヒーロー _ citrus ft.罪告ナエ.m4a,あなたはヒーロー / citrus ft.罪告ナエ,citrus fossil,citrus fossil,Unknown Album,387.066,6593556,W9pYRs-6XOE,W9pYRs-6XOE,,,citrus fossil/Unknown Album/841 あなたはヒーロー _ citrus ft.罪告ナエ.m4a,あなたはヒーロー / citrus ft.罪告ナエ,citrus fossil,citrus fossil,Unknown Album,387.086,W9pYRs-6XOE,W9pYRs-6XOE,,
present_same_path,certain,same_path,no,citrus fossil/Unknown Album/840 なんてね _ citrus ft.雪歌ユフ.m4a,なんてね / citrus ft.雪歌ユフ,citrus fossil,citrus fossil,Unknown Album,85.845,1521341,IlWfON5heP4,IlWfON5heP4,,,citrus fossil/Unknown Album/840 なんてね _ citrus ft.雪歌ユフ.m4a,なんてね / citrus ft.雪歌ユフ,citrus fossil,citrus fossil,Unknown Album,85.866,IlWfON5heP4,IlWfON5heP4,,
present_same_path,certain,same_path,no,a picture of her/a fanatic socialist looked up at the stars.../01 owesome.m4a,owesome,a picture of her,a picture of her,a fanatic socialist looked up at the stars...,166.800,2853878,RcdugK1A_jc,RcdugK1A_jc,74aZRl6swrVL7KdcytuwhG,dfd1b69c-287e-43a7-895e-641be2909aaa,a picture of her/a fanatic socialist looked up at the stars.../01 owesome.m4a,owesome,a picture of her,a picture of her,a fanatic socialist looked up at the stars...,166.821,RcdugK1A_jc,RcdugK1A_jc,74aZRl6swrVL7KdcytuwhG,dfd1b69c-287e-43a7-895e-641be2909aaa
present_same_path,certain,same_path,no,a picture of her/C/08 picnic-perfect.m4a,picnic-perfect,a picture of her,a picture of her,C,391.614,6577350,-oUpqD7s2wc,-oUpqD7s2wc,0210VV6Pq7UTljeidVcMxt,f1f8e66d-d71b-45b1-8090-959e57e139fe,a picture of her/C/08 picnic-perfect.m4a,picnic-perfect,a picture of her,a picture of her,C,391.635,-oUpqD7s2wc,-oUpqD7s2wc,0210VV6Pq7UTljeidVcMxt,f1f8e66d-d71b-45b1-8090-959e57e139fe
present_same_path,certain,same_path,no,Itoki Hana/Unknown Album/304 とうしんだい(As You Are)_【糸奇はな_Itoki Hana】.m4a,とうしんだい(As You Are)/【糸奇はな/Itoki Hana】,Itoki Hana,Itoki Hana,Unknown Album,218.152,3628112,XweewvcaIdo,XweewvcaIdo,,,Itoki Hana/Unknown Album/304 とうしんだい(As You Are)_【糸奇はな_Itoki Hana】.m4a,とうしんだい(As You Are)/【糸奇はな/Itoki Hana】,Itoki Hana,Itoki Hana,Unknown Album,218.173,XweewvcaIdo,XweewvcaIdo,,
present_same_path,certain,same_path,no,Itoki Hana/Unknown Album/305 ◆ぼくの死因◇CAUSE of MY DEATH◆.m4a,◆ぼくの死因◇CAUSE of MY DEATH◆,Itoki Hana,Itoki Hana,Unknown Album,311.427,5035916,PGIW4zWQcjI,PGIW4zWQcjI,,,Itoki Hana/Unknown Album/305 ◆ぼくの死因◇CAUSE of MY DEATH◆.m4a,◆ぼくの死因◇CAUSE of MY DEATH◆,Itoki Hana,Itoki Hana,Unknown Album,311.447,PGIW4zWQcjI,PGIW4zWQcjI,,
present_same_path,certain,same_path,no,Itoki Hana/Unknown Album/306 【糸奇はな_Itoki Hana】74【Composed by Toby Fox】.m4a,【糸奇はな/Itoki Hana】74【Composed by Toby Fox】,Itoki Hana,Itoki Hana,Unknown Album,223.713,3774863,poKI_MY0Bkw,poKI_MY0Bkw,,,Itoki Hana/Unknown Album/306 【糸奇はな_Itoki Hana】74【Composed by Toby Fox】.m4a,【糸奇はな/Itoki Hana】74【Composed by Toby Fox】,Itoki Hana,Itoki Hana,Unknown Album,223.734,poKI_MY0Bkw,poKI_MY0Bkw,,
present_same_path,certain,same_path,no,Itoki Hana/Unknown Album/303 Nightmare _ Itoki Hana.m4a,Nightmare / Itoki Hana,Itoki Hana,Itoki Hana,Unknown Album,201.143,3475866,Yg8mCdWgz30,Yg8mCdWgz30,,,Itoki Hana/Unknown Album/303 Nightmare _ Itoki Hana.m4a,Nightmare / Itoki Hana,Itoki Hana,Itoki Hana,Unknown Album,201.164,Yg8mCdWgz30,Yg8mCdWgz30,,
present_same_path,certain,same_path,no,Itoki Hana/Fragments./05 もしもいちばんに - If I Could Be The _ONE_.m4a,"もしもいちばんに - If I Could Be The ""ONE""",Itoki Hana,Itoki Hana,Fragments.,150.248,2605136,bGB6Op1t5fM,O8PkN1i4smc,6Tepz5MGH4zRkGpoyEarrf,,Itoki Hana/Fragments./05 もしもいちばんに - If I Could Be The _ONE_.m4a,"もしもいちばんに - If I Could Be The ""ONE""",Itoki Hana,Itoki Hana,Fragments.,150.262,bGB6Op1t5fM,O8PkN1i4smc,6Tepz5MGH4zRkGpoyEarrf,
present_same_path,certain,same_path,no,Deco VGM/Unknown Album/163 Deco Mixing - Diagonal.m4a,Deco Mixing - Diagonal,Deco VGM,Deco VGM,Unknown Album,257.429,4403546,DrIf5Ad_6Rg,DrIf5Ad_6Rg,,,Deco VGM/Unknown Album/163 Deco Mixing - Diagonal.m4a,Deco Mixing - Diagonal,Deco VGM,Deco VGM,Unknown Album,257.449,DrIf5Ad_6Rg,DrIf5Ad_6Rg,,
present_same_path,certain,same_path,no,Higuchi Ai/Sanju-mannin/06 ココロジェリーフィッシュ - Kokoro jellyfish.m4a,ココロジェリーフィッシュ - Kokoro jellyfish,Higuchi Ai,Higuchi Ai,Sanju-mannin,259.760,4579329,MjPsAsPhE-s,MQKRGZ9QUCk,2puJfcLqrZtujRmzuvuHk4,89e9fccb-3d24-4394-a692-41d26696eed0,Higuchi Ai/Sanju-mannin/06 ココロジェリーフィッシュ - Kokoro jellyfish.m4a,ココロジェリーフィッシュ - Kokoro jellyfish,Higuchi Ai,Higuchi Ai,Sanju-mannin,259.781,MjPsAsPhE-s,MQKRGZ9QUCk,2puJfcLqrZtujRmzuvuHk4,89e9fccb-3d24-4394-a692-41d26696eed0
present_same_path,certain,same_path,no,Tom McEggsDennis/Unknown Album/721 Mouse on the Keys - Sezession (Full EP).m4a,Mouse on the Keys - Sezession (Full EP),Tom McEggsDennis,Tom McEggsDennis,Unknown Album,980.498,16024119,uvEV4kR8mIk,uvEV4kR8mIk,,,Tom McEggsDennis/Unknown Album/721 Mouse on the Keys - Sezession (Full EP).m4a,Mouse on the Keys - Sezession (Full EP),Tom McEggsDennis,Tom McEggsDennis,Unknown Album,980.519,uvEV4kR8mIk,uvEV4kR8mIk,,
present_same_path,certain,same_path,no,NEK!/EXCLAMAT!ON/01 MAZE.m4a,MAZE,NEK!,NEK!,EXCLAMAT!ON,234.580,4015137,EHtWJmMybGY,ZbAFkTJVg0Y,3MrnINvOPoYwI8Q9wxdWGH,97c5e160-b711-4c79-a715-3ac26dcfdde5,NEK!/EXCLAMAT!ON/01 MAZE.m4a,MAZE,NEK!,NEK!,EXCLAMAT!ON,234.601,EHtWJmMybGY,ZbAFkTJVg0Y,3MrnINvOPoYwI8Q9wxdWGH,97c5e160-b711-4c79-a715-3ac26dcfdde5
present_same_path,certain,same_path,no,NEK!/GiMMiCK/01 GiMMiCK.m4a,GiMMiCK,NEK!,NEK!,GiMMiCK,196.557,3625004,js9WXQHa5J0,_R4xdeJdxUk,5C4R4lrS3v9jPttOynOQSw,fd262505-a503-47f4-a029-af37f35e5a9a,NEK!/GiMMiCK/01 GiMMiCK.m4a,GiMMiCK,NEK!,NEK!,GiMMiCK,196.577,js9WXQHa5J0,_R4xdeJdxUk,5C4R4lrS3v9jPttOynOQSw,fd262505-a503-47f4-a029-af37f35e5a9a
present_same_path,certain,same_path,no,Importan Joe/Unknown Album/297 OMEGAH RED feat. MF DOOM and RZA - Books of War.m4a,OMEGAH RED feat. MF DOOM and RZA - Books of War,Importan Joe,Importan Joe,Unknown Album,353.733,6019958,pTCp0kJYF30,pTCp0kJYF30,,,Importan Joe/Unknown Album/297 OMEGAH RED feat. MF DOOM and RZA - Books of War.m4a,OMEGAH RED feat. MF DOOM and RZA - Books of War,Importan Joe,Importan Joe,Unknown Album,353.754,pTCp0kJYF30,pTCp0kJYF30,,
present_same_path,certain,same_path,no,mekakushe/UMARERU - EP/01 想うということ - omoutoiukoto.m4a,想うということ - omoutoiukoto,mekakushe,mekakushe,UMARERU - EP,225.754,4036778,X7S5hlSaFTw,hs55crQLzv8,,428e13ef-5697-42e0-aeb7-a8947245c169,mekakushe/UMARERU - EP/01 想うということ - omoutoiukoto.m4a,想うということ - omoutoiukoto,mekakushe,mekakushe,UMARERU - EP,225.775,X7S5hlSaFTw,hs55crQLzv8,,428e13ef-5697-42e0-aeb7-a8947245c169
present_same_path,certain,same_path,no,mekakushe/I am fiction/01 わたし、フィクション - I am fiction.m4a,わたし、フィクション - I am fiction,mekakushe,mekakushe,I am fiction,181.721,3323359,AtQn7ALYd88,XwJRipPVUWk,082cQcc5Hg01f2vcH8ceTV,6cea8bd2-c436-4007-b439-a5b02ffcf0e1,mekakushe/I am fiction/01 わたし、フィクション - I am fiction.m4a,わたし、フィクション - I am fiction,mekakushe,mekakushe,I am fiction,181.742,AtQn7ALYd88,XwJRipPVUWk,082cQcc5Hg01f2vcH8ceTV,6cea8bd2-c436-4007-b439-a5b02ffcf0e1
present_same_path,certain,same_path,no,mekakushe/In the closet_april/01 箱庭宇宙 - In the closet.m4a,箱庭宇宙 - In the closet,mekakushe,mekakushe,In the closet/april,323.738,5672496,AB6rant44cg,Hq59aYAXFBk,,1c5c8cd2-0f86-4570-9bca-2f9ca9e20f10,mekakushe/In the closet_april/01 箱庭宇宙 - In the closet.m4a,箱庭宇宙 - In the closet,mekakushe,mekakushe,In the closet/april,323.759,AB6rant44cg,Hq59aYAXFBk,,1c5c8cd2-0f86-4570-9bca-2f9ca9e20f10
present_same_path,certain,same_path,no,mekakushe/Retronym of Love/953 恋のレトロニム - Retronym of Love.m4a,恋のレトロニム - Retronym of Love,mekakushe,mekakushe,Retronym of Love,227.930,3943996,zHUB9XF9x_4,zHUB9XF9x_4,5iRSKpqHdFIsMbEme18ZiX,6f78dea7-b80b-45c5-b67f-8462230f99c0,mekakushe/Retronym of Love/953 恋のレトロニム - Retronym of Love.m4a,恋のレトロニム - Retronym of Love,mekakushe,mekakushe,Retronym of Love,227.951,zHUB9XF9x_4,zHUB9XF9x_4,5iRSKpqHdFIsMbEme18ZiX,6f78dea7-b80b-45c5-b67f-8462230f99c0
present_same_path,certain,same_path,no,Flying Lotus/Flamagra Instrumentals/212 More (feat. Anderson .Paak).m4a,More (feat. Anderson .Paak),Flying Lotus,Flying Lotus,Flamagra Instrumentals,194.752,3403238,ylqBPksn36A,ylqBPksn36A,1utPxQhc9Yf0rbQCbF3YD6,fecb462c-5ee3-4afb-8fa8-bceb753ad7ca,Flying Lotus/Flamagra Instrumentals/212 More (feat. Anderson .Paak).m4a,More (feat. Anderson .Paak),Flying Lotus,Flying Lotus,Flamagra Instrumentals,194.773,ylqBPksn36A,ylqBPksn36A,1utPxQhc9Yf0rbQCbF3YD6,fecb462c-5ee3-4afb-8fa8-bceb753ad7ca
remote_only_no_equivalent,unmatched,no_equivalent_found,no,Aizora to Tsuki/Dying in You/01 僕は君の中で死んだ - Dying in You.m4a,僕は君の中で死んだ - Dying in You,Aizora to Tsuki,Aizora to Tsuki,Dying in You,194.941,3460759,elG9c2R2x84,elG9c2R2x84,,,,,,,,,,,,
present_same_path,certain,same_path,no,DEXCORE/DRAGOUT./01 DRAGOUT..m4a,DRAGOUT.,DEXCORE,DEXCORE,DRAGOUT.,236.008,4069016,GercZf-QMYk,65ssg3J2o2w,6Q6iOprcHhOK9y7Ugc1vYb,50b6337f-d625-4b3b-8957-2fbc8d1cdebd,DEXCORE/DRAGOUT./01 DRAGOUT..m4a,DRAGOUT.,DEXCORE,DEXCORE,DRAGOUT.,236.022,GercZf-QMYk,65ssg3J2o2w,6Q6iOprcHhOK9y7Ugc1vYb,50b6337f-d625-4b3b-8957-2fbc8d1cdebd
present_same_path,certain,same_path,no,Sunny Day Service/Unknown Album/650 セツナ - Setsuna.m4a,セツナ - Setsuna,Sunny Day Service,Sunny Day Service,Unknown Album,599.052,8966227,gfmoWR6jQ0M,gfmoWR6jQ0M,3ZS8T80CXCWvMxr2nNejEk,,Sunny Day Service/Unknown Album/650 セツナ - Setsuna.m4a,セツナ - Setsuna,Sunny Day Service,Sunny Day Service,Unknown Album,599.073,gfmoWR6jQ0M,gfmoWR6jQ0M,3ZS8T80CXCWvMxr2nNejEk,
present_same_path,certain,same_path,no,vibe neko/Unknown Album/1276 ねこバイブ「茶トラシマシマコロンブス」-Music Video.m4a,ねこバイブ「茶トラシマシマコロンブス」-Music Video,vibe neko,vibe neko,Unknown Album,178.399,3298153,SMD35Ipi1Zw,SMD35Ipi1Zw,,,vibe neko/Unknown Album/1276 ねこバイブ「茶トラシマシマコロンブス」-Music Video.m4a,ねこバイブ「茶トラシマシマコロンブス」-Music Video,vibe neko,vibe neko,Unknown Album,178.420,SMD35Ipi1Zw,SMD35Ipi1Zw,,
present_same_path,certain,same_path,no,HandsDown3003/Unknown Album/253 Jamiroquai - Canned Heat.m4a,Jamiroquai - Canned Heat,HandsDown3003,HandsDown3003,Unknown Album,331.047,5521864,eNo9TCfk0Jw,eNo9TCfk0Jw,,,HandsDown3003/Unknown Album/253 Jamiroquai - Canned Heat.m4a,Jamiroquai - Canned Heat,HandsDown3003,HandsDown3003,Unknown Album,331.068,eNo9TCfk0Jw,eNo9TCfk0Jw,,
present_same_path,certain,same_path,no,Supercar/HIGHVISION/651 STORYWRITER.m4a,STORYWRITER,Supercar,Supercar,HIGHVISION,263.000,4532831,vy8FjLjMgKI,vy8FjLjMgKI,4sJnSjPD346EYYAN4YZxue,1d2db7a9-4638-4bf2-a960-fd098cb25582,Supercar/HIGHVISION/651 STORYWRITER.m4a,STORYWRITER,Supercar,Supercar,HIGHVISION,263.021,vy8FjLjMgKI,vy8FjLjMgKI,4sJnSjPD346EYYAN4YZxue,1d2db7a9-4638-4bf2-a960-fd098cb25582
present_same_path,certain,same_path,no,SCANDAL/HONEY/568 プラットホームシンドローム - Platform Syndrome.m4a,プラットホームシンドローム - Platform Syndrome,SCANDAL,SCANDAL,HONEY,210.267,3769647,8m3Yk8R2RjI,8m3Yk8R2RjI,,033cf76c-bd57-4005-8c32-758c2fd33d3f,SCANDAL/HONEY/568 プラットホームシンドローム - Platform Syndrome.m4a,プラットホームシンドローム - Platform Syndrome,SCANDAL,SCANDAL,HONEY,210.288,8m3Yk8R2RjI,8m3Yk8R2RjI,,033cf76c-bd57-4005-8c32-758c2fd33d3f
present_same_path,certain,same_path,no,FERN PLANET/Unknown Album/200 FERN PLANET［ソルジャーガールズ］(Official Music Video).m4a,FERN PLANET［ソルジャーガールズ］(Official Music Video),FERN PLANET,FERN PLANET,Unknown Album,250.126,4071296,EnZuLUHEpFs,EnZuLUHEpFs,,,FERN PLANET/Unknown Album/200 FERN PLANET［ソルジャーガールズ］(Official Music Video).m4a,FERN PLANET［ソルジャーガールズ］(Official Music Video),FERN PLANET,FERN PLANET,Unknown Album,250.147,EnZuLUHEpFs,EnZuLUHEpFs,,
present_same_path,certain,same_path,no,Meidogai/Unknown Album/431 東方 Touhou Eurobeat _ Chained Lady.m4a,東方 Touhou Eurobeat / Chained Lady,Meidogai,Meidogai,Unknown Album,342.820,5801506,qXTREKTaMRY,qXTREKTaMRY,,,Meidogai/Unknown Album/431 東方 Touhou Eurobeat _ Chained Lady.m4a,東方 Touhou Eurobeat / Chained Lady,Meidogai,Meidogai,Unknown Album,342.841,qXTREKTaMRY,qXTREKTaMRY,,
present_same_path,certain,same_path,no,千愛Chiaki/Unknown Album/1351 水中スピカ「花言葉」Short MV.m4a,水中スピカ「花言葉」Short MV,千愛Chiaki,千愛Chiaki,Unknown Album,138.101,2366084,KpfnWSvKLzo,KpfnWSvKLzo,,,千愛Chiaki/Unknown Album/1351 水中スピカ「花言葉」Short MV.m4a,水中スピカ「花言葉」Short MV,千愛Chiaki,千愛Chiaki,Unknown Album,138.122,KpfnWSvKLzo,KpfnWSvKLzo,,
present_same_path,certain,same_path,no,Annabel/fall into a lilac slumber/02 wormhole.m4a,wormhole,Annabel,Annabel,fall into a lilac slumber,240.000,4290148,l70b8eauzlE,l70b8eauzlE,07wflo2H0YmbxzzNJAEjzA,1f7f415f-a0fd-4fea-9fb8-2fbb2cef36d0,Annabel/fall into a lilac slumber/02 wormhole.m4a,wormhole,Annabel,Annabel,fall into a lilac slumber,240.021,l70b8eauzlE,l70b8eauzlE,07wflo2H0YmbxzzNJAEjzA,1f7f415f-a0fd-4fea-9fb8-2fbb2cef36d0
present_same_path,certain,same_path,no,Y.Y.L/Unknown Album/785 Chiisana Koi no Uta - Mongol 800 + Lyrics.m4a,Chiisana Koi no Uta - Mongol 800 + Lyrics,Y.Y.L,Y.Y.L,Unknown Album,223.028,3822441,JIuMw2RJ1fc,JIuMw2RJ1fc,,,Y.Y.L/Unknown Album/785 Chiisana Koi no Uta - Mongol 800 + Lyrics.m4a,Chiisana Koi no Uta - Mongol 800 + Lyrics,Y.Y.L,Y.Y.L,Unknown Album,223.049,JIuMw2RJ1fc,JIuMw2RJ1fc,,
present_same_path,certain,same_path,no,The Hu/Live at Glastonbury/680 Yuve Yuve Yu.m4a,Yuve Yuve Yu,The Hu,The Hu,Live at Glastonbury,352.171,5887791,v4xZUr0BEfE,v4xZUr0BEfE,3yBr5dRJAbjppfxZg3OUWZ,3f7a4c37-8c7b-4d02-b81b-dced47c56348,The Hu/Live at Glastonbury/680 Yuve Yuve Yu.m4a,Yuve Yuve Yu,The Hu,The Hu,Live at Glastonbury,352.192,v4xZUr0BEfE,v4xZUr0BEfE,3yBr5dRJAbjppfxZg3OUWZ,3f7a4c37-8c7b-4d02-b81b-dced47c56348
present_same_path,certain,same_path,no,PastelQuartet/Unknown Album/520 PastelQuartet (パステルカルテット) - SOS.m4a,PastelQuartet (パステルカルテット) - SOS,PastelQuartet,PastelQuartet,Unknown Album,225.420,3815325,DM2KjnQurDw,DM2KjnQurDw,,,PastelQuartet/Unknown Album/520 PastelQuartet (パステルカルテット) - SOS.m4a,PastelQuartet (パステルカルテット) - SOS,PastelQuartet,PastelQuartet,Unknown Album,225.441,DM2KjnQurDw,DM2KjnQurDw,,
present_same_path,certain,same_path,no,Matryoshka/Laideronnette/01 Monotonous Purgatory.m4a,Monotonous Purgatory,Matryoshka,Matryoshka,Laideronnette,360.018,6146543,RaVu3IxxavA,qlKh3ptJdtU,,f074327e-ae38-41d4-8b06-facc78cee204,Matryoshka/Laideronnette/01 Monotonous Purgatory.m4a,Monotonous Purgatory,Matryoshka,Matryoshka,Laideronnette,360.032,RaVu3IxxavA,qlKh3ptJdtU,,f074327e-ae38-41d4-8b06-facc78cee204
